2000 10
471469592 47 57229
635816661 134 75219
902287451 140 4684
16641812 184 33641
227905855 67 8882
933593793 14 80837
352387619 69 30285
731541265 49 77978
923272645 113 53918
14562579 85 35385
620656780 116 82652
864411508 151 16974
396739204 187 78421
449564683 67 65397
957114550 50 1006
204641625 32 3483
519458920 88 67156
914228125 160 69509
812527595 140 87820
607283092 22 85017
685210865 94 76228
596241683 136 11561
141696382 145 51391
857727906 42 26864
139051640 92 62867
958971676 97 27122
267213213 114 95065
716300310 2 73814
979915661 110 43449
968549028 50 20914
68195630 15 19260
568737705 172 44793
81913609 43 45023
232933615 166 56677
258452193 18 41605
816753784 74 23742
948697280 56 48024
223571658 71 45963
508059918 35 98287
248324088 112 8538
459203422 140 83332
239043304 49 26269
492589210 162 82921
454452638 4 45797
150336278 194 94765
244476510 184 43245
91506744 82 30368
849988977 155 33842
598204259 39 66447
29202211 59 84223
871095278 86 24550
902093740 199 74104
447162875 121 4928
355471903 156 43388
958203709 108 51051
283105690 49 97094
944678625 21 42904
60990594 13 8067
386447311 109 19681
667577079 89 20448
183746934 60 90432
415386567 81 3235
491489817 160 77657
75813572 155 5996
795775358 100 73079
115268839 74 11654
117161604 20 75313
500945938 182 20967
784553533 140 7969
907005228 69 10797
77174036 109 64681
434814244 84 62603
570478317 94 25707
726415154 120 26159
30014406 16 1202
651308725 80 6049
85435738 1 98320
369462662 68 57402
929166978 23 37047
138107670 99 70387
806686660 64 82191
616554726 48 66694
336600739 177 73037
612115406 4 73011
945486369 65 39161
495938351 120 66756
927355626 88 58027
915251409 196 88810
891452327 186 21789
110909630 104 85238
860579330 8 24795
378106020 26 81806
763094989 88 37017
429781182 99 59373
847089409 141 20185
120562020 111 6145
450880781 192 83844
118287157 34 65318
472523345 94 49855
786193265 99 92319
593729664 49 65378
332553199 17 10520
197016316 88 52495
927644115 95 79926
546344188 102 46959
982359828 3 44188
284663986 130 93400
225849068 33 57407
329349753 56 72106
240440123 150 80280
558133534 168 87289
311561243 11 25583
804557455 96 73997
349770051 112 57040
66088854 84 39453
399833564 141 32659
814563579 82 76505
590731175 79 37890
656118226 34 94320
503211086 115 31758
23473244 139 93479
812215218 157 18093
107167265 163 30558
891402438 185 191
377523974 36 1914
950837203 62 70197
739201823 61 91513
764444334 96 5952
269067663 43 66810
626823740 200 4872
593740254 189 2833
712128815 152 76918
968398018 196 18900
798497221 183 95801
664155879 195 51821
911554557 62 67955
786772655 181 59141
613350683 110 42930
165549895 125 20356
305874547 183 29543
260522447 121 40626
195882110 15 29620
43710178 185 4385
455292255 74 69709
196371001 43 24935
476693160 11 33382
572358586 70 19380
711409104 57 76903
881411557 162 98533
401278046 186 86302
190504135 159 79535
291487512 177 13043
624187490 190 73861
943803047 112 65143
484082693 23 61271
313601778 197 33791
545876113 60 39805
25482107 164 79371
350028041 155 95705
640975623 86 57133
891566223 151 3696
78888928 96 17364
793186709 123 5933
518295439 187 10932
420154759 109 33332
315640858 146 93325
539283521 22 70527
609234378 200 36104
199363720 107 81886
612287012 74 78730
828096946 36 1206
75779752 27 71088
294965963 171 75695
873770177 182 84235
609331447 108 82799
472886144 63 54796
138340600 55 92928
804470290 173 76851
330428365 140 55686
85483189 18 72937
648814087 153 96073
813487588 136 71504
100837742 3 92419
841457895 40 12598
771949045 185 73968
842752498 51 28379
860146555 133 79909
897758436 102 22502
696589974 80 62578
666119646 128 74225
964030789 151 19226
700226443 89 2694
922798386 155 9349
356892162 101 39313
958049389 56 93962
123520168 46 14081
854913654 178 86137
883900251 176 24477
647276343 42 42072
798963369 102 20871
718795217 40 62986
127354601 131 70221
503666617 187 68325
568488830 52 62979
64197093 52 20258
979285890 8 61963
310604226 128 83129
677811889 102 70559
546062445 168 12451
410095673 94 51219
875114656 108 83230
615421038 132 1501
137711277 95 40162
74319005 30 21884
654781852 169 87835
960112404 109 24969
769598294 186 57022
335433764 169 73229
707718207 52 14950
824677211 196 35135
392291833 71 21592
723090681 188 64538
36435628 46 26107
283963580 43 8291
801751159 147 80837
865655641 114 18932
181962166 141 41920
416297738 7 13765
970226800 56 10718
539384769 97 34629
992816447 19 98543
279749040 142 45638
26207759 153 81268
56077660 30 54291
132517204 126 47467
455556872 11 48627
285787206 27 23377
917854168 106 5912
258445786 42 46554
538050897 179 13701
308363 9 81480
223678720 44 80661
626529271 43 11727
706728549 189 6365
384486910 131 69843
826345488 133 28174
790359672 11 41945
770439712 7 47308
787730032 85 93978
793528223 63 4135
951599613 181 57444
86831507 132 2014
495293929 134 92642
934019870 184 75813
452073036 16 66001
404919245 101 71293
272683944 53 95063
461106494 115 1540
17271622 35 88050
127501053 128 9464
95401641 180 48668
12372495 56 34862
551287194 74 47491
322572631 113 23834
109173629 65 52211
844078493 68 40136
904418013 82 95559
940689049 15 33607
68160648 152 43967
453216586 120 10745
858043005 0 99174
173765381 1 70982
951041417 197 22028
316142414 9 82256
397328183 186 12048
760101830 23 78972
925485250 137 46571
91063525 0 98708
94080176 53 23584
806886334 105 4356
702077827 185 7507
129916056 169 21840
417675263 186 79005
105299873 7 74817
193761300 195 92373
79317657 50 31329
151890206 29 76803
269585316 57 82120
142547345 155 55743
959567150 45 29247
533067835 54 28653
761548488 76 72373
737707412 79 15220
838706449 11 66537
207635069 23 18001
222540035 87 1302
155922845 163 37872
512905209 108 67941
332919761 162 40670
789635098 166 78870
490341685 148 48971
982645231 79 56394
150263148 81 27860
567218519 195 85156
12595377 99 25773
570217309 184 63242
51739314 8 40367
326797578 66 13587
854975013 176 72008
719858595 12 86100
407797134 158 58652
325693822 172 97107
129403837 4 33976
900916789 153 12150
396401526 101 27522
156974033 195 49953
66549730 116 83888
800032475 45 43441
559641368 96 19269
729304455 115 50154
138797265 88 65864
235191900 128 89060
340573609 176 5631
419431047 86 58003
372406695 55 20420
134690566 92 45413
713148703 77 7317
980084664 37 44949
483527077 118 88379
486664818 93 1615
190483663 102 22993
323904630 143 62601
387855336 11 4253
293177018 95 40836
394402782 162 81712
143580756 153 78719
234593862 194 39198
922144261 53 39748
271349551 123 69581
149412479 151 420
141973647 14 10930
289229709 114 19395
266886154 41 56594
419375562 175 58523
901155436 79 97488
152098927 111 25262
644642082 47 14220
304788994 102 79761
19606945 172 7471
510385346 136 86587
524634549 13 61334
56236057 159 66519
955093001 103 31542
286726129 50 73795
625954663 23 83843
546226188 76 49438
232760534 50 41847
593942058 114 15210
936517838 166 44132
332401107 115 63553
244891297 23 96362
213186877 118 53273
369928712 129 76211
851467987 113 29316
206670683 120 58216
173744314 194 45553
193413093 129 51358
538457393 135 10107
586190278 124 24581
107756879 23 69183
562275489 106 45897
83871617 164 69798
770553266 102 91384
878132792 113 59754
182174714 136 86776
408762070 192 26788
418871704 176 32984
738601657 71 58642
558286093 67 70928
146379388 183 59167
97522137 23 73679
795009970 22 20349
397996241 169 671
557413428 43 492
185110238 183 17371
520748952 198 51710
728867385 21 45350
203814828 63 17978
641649030 169 43407
737432411 23 34645
97545068 189 94996
125410282 106 83883
123198073 198 36673
708135635 168 13268
431630466 1 24383
738425758 119 52299
986459742 100 35209
348936905 200 88468
536324812 24 38330
391921269 81 2741
425308149 46 24858
743909991 24 46505
993926584 78 50293
2801871 89 86307
112914612 90 36768
213127317 102 19955
294937100 74 50361
953673964 16 47897
829226574 65 52822
86580642 114 37519
349881418 70 27095
586007224 143 88676
190716098 44 33706
326595826 44 84874
116148246 79 47792
104861213 43 52720
803239967 153 52293
456399791 1 73323
158973117 108 4211
216049676 48 56097
878522848 139 53894
727691994 7 22530
421356721 46 69290
787814820 14 47111
590471432 78 84432
7982887 71 35337
989185267 37 43748
734908039 199 25652
27451172 76 97919
702805447 173 43946
437452217 80 74933
847059300 148 289
750674690 89 64791
260576841 110 62191
534244488 42 93224
182284800 62 92982
505236603 194 1173
812858667 80 38228
848828527 130 91611
939093497 95 41476
695941123 185 47225
820243163 134 30949
827230966 80 15278
15042032 130 10101
726250507 152 1736
759722458 30 4638
760356061 112 68737
665301633 83 61366
213937483 144 23712
805317539 45 69643
944126603 172 60202
336945655 22 41614
758468914 14 38161
194027609 169 4736
628951624 166 50080
852660260 22 70365
914838870 76 36184
21811576 3 95082
627357701 62 95078
722703468 75 29821
390896131 4 65083
905841182 139 58835
51407367 99 37736
748168326 96 39012
494407730 3 79555
312553039 42 52263
134792087 31 3183
662448285 165 29901
725498191 133 47944
70947083 61 9350
909321333 54 38631
837872945 123 27371
202413387 136 42707
166588292 127 49166
72375242 120 89181
667637475 93 53459
151510830 174 31981
375888543 51 79301
771102402 155 77402
971288502 103 82309
336075252 8 22226
519133037 181 5082
672865449 199 32928
655891487 17 79691
179759778 200 14488
78636470 100 71855
860313522 179 89496
211766697 107 69061
613675733 71 20938
183175104 188 55549
612787286 2 40296
61528133 24 89014
83188170 188 15252
370398257 155 41834
454310900 157 97207
348010858 183 37326
956396258 70 85652
858769464 32 40263
842804051 146 53426
75051736 110 91861
314732212 175 24824
170340529 8 82756
835849532 149 97200
957777857 57 8312
756230992 108 25093
290041073 63 27934
660296974 141 77300
481066905 43 43022
475216290 171 8820
819787571 66 63799
205574439 59 58139
315606029 92 82099
972196611 99 60786
753126189 182 26871
550576924 77 93686
678908883 146 71656
993242306 187 81504
318003478 30 18339
609614187 56 40284
965851962 40 88821
161270392 117 44632
947505132 96 81306
195693840 194 23790
376492197 138 21072
557553697 52 45560
821761903 28 9960
732478192 197 76051
554297794 149 63139
220751499 172 53723
875792826 149 99238
906303866 180 54950
812564163 130 6160
839084231 89 13680
512997628 74 84649
918592271 42 29869
724974419 119 84462
343801070 191 99084
465757374 94 90489
124033885 141 7752
114404510 134 19612
853783084 104 22609
135718613 135 9843
427728424 151 30175
364285226 80 85655
142616463 187 90952
217936523 157 8131
887220934 59 76205
583233756 18 92819
305739134 60 8437
929568994 100 85792
332903064 22 10184
589330452 4 40977
627002278 106 40681
928134087 20 52625
891814095 14 51451
267849084 165 596
886879664 82 90059
44517617 105 24227
488857733 45 68235
704361323 196 5304
543968853 90 12521
971452190 163 39297
787229825 171 4597
69506513 118 19228
433171182 11 1281
269958988 154 44980
799128301 12 22032
454882832 131 47879
951828719 76 18961
562701621 98 64713
991848534 8 42448
253486940 39 51297
212535226 73 91169
635861612 3 59702
899377454 113 34629
222958818 38 29669
132541801 156 68205
978332941 80 35292
746433036 51 31238
201335661 46 10457
871865837 162 13555
754990402 191 14405
865268895 157 54243
417653033 147 47332
875110733 120 9676
226147034 167 86032
851931032 41 46020
199537093 15 40770
19901707 134 71708
307178396 52 52161
818299372 42 84762
409684638 188 34572
50172649 42 72392
89608026 122 42457
972281981 73 1408
199317812 30 99621
150669281 106 35080
939501011 120 82390
859127957 102 55545
556421466 184 43024
773503515 5 14573
454298941 4 47746
923919540 92 9084
107279231 134 54320
60519826 60 24638
430716479 91 3983
850009073 194 6359
757204182 167 85699
465393364 143 72496
794766330 164 29123
319654074 193 94233
159103600 12 61256
164309468 99 91288
730833310 43 35628
216416154 106 37168
653058228 98 67539
523476807 5 30276
318692260 55 76087
641613374 66 32940
937223791 126 46375
93142763 81 51324
748090552 43 98068
225531276 152 91034
54443069 100 28656
861751459 111 95870
518974421 4 21531
663829397 197 40350
493577062 152 40253
867451434 126 67789
171688750 29 46428
373079494 140 71969
921877854 4 18299
576699947 144 40701
761111004 126 68361
728289462 33 22450
686303457 178 35333
979367732 23 46779
986325001 41 54651
494746803 31 26438
525496955 155 56454
491447457 165 24319
240047087 198 44355
54081637 69 66327
732796956 60 4579
526020473 98 72971
428961881 70 50124
516734926 69 92812
15024970 177 95926
301138397 100 117
168327337 172 67245
890389836 114 213
468555746 91 17306
834229289 68 474
817946835 26 52197
190839723 56 51685
707027343 126 80140
36017865 109 11563
964542759 112 43700
862779162 60 46323
960336799 111 56771
841699974 171 14186
131108415 187 25716
613750997 140 36285
117045095 37 67035
378094573 47 99745
871351005 94 87229
448504721 58 60947
693964405 170 61373
895548547 185 77709
930721512 17 53257
918097615 154 93773
979994699 169 96547
623919065 9 31462
2926382 108 81221
571272721 96 32871
336968680 131 63092
930428450 46 87119
421683359 115 40557
433273353 188 67579
985074855 191 9237
647871896 185 60527
21836401 179 8270
856368021 191 61577
525447822 125 58921
642829291 63 30825
57125946 173 47436
328315857 133 78859
57444187 143 92959
570384597 10 17391
105098547 0 88543
358471938 9 60343
602678291 61 38807
628533851 48 97126
457373772 35 15076
947348199 116 9763
924776582 173 88494
596326247 43 3237
529741884 20 32327
231349101 24 69924
127406800 85 49912
173281142 54 31426
181864958 151 45566
146197169 55 4809
411436630 75 74048
437237693 110 54778
508840391 7 7696
165497459 146 65233
264986844 45 6547
482292939 180 56251
13769988 122 49898
518790861 157 2916
282813748 25 35083
272898104 57 87991
700886670 144 6709
103387635 131 22625
476471810 144 70322
900457917 97 90545
883732395 108 54256
352102594 43 315
80643255 69 25696
915446186 40 62079
856730567 153 51572
762955439 80 47163
598734814 60 71927
716629987 20 95938
524523591 160 67861
625797723 170 22902
476764238 70 32491
438407820 154 19112
831659169 96 76546
65075275 56 21486
168137303 186 44037
525110764 63 54119
32310216 120 94693
134364284 66 94127
807600775 120 73604
923997725 108 58184
487964012 138 17739
587178900 159 48017
592863408 175 13890
225246517 37 19266
308169455 41 40149
103889547 97 28404
435241270 177 54531
218700189 165 90855
721787512 169 93121
344945326 30 18502
714580596 124 19737
675530845 71 68631
957355259 188 1949
534370640 109 24020
124971615 96 28366
667158679 124 84991
339401772 66 96100
601497107 188 46060
152341800 123 82763
554784208 150 59564
676503258 132 13550
887816985 179 82264
937239405 79 31799
286679394 96 93237
83293670 5 98555
148601129 102 95077
775365646 156 90102
554841033 22 29268
351700756 71 63956
485950304 104 64237
279667253 163 26234
982706867 163 37328
340700194 115 54804
834211674 51 28547
221267860 87 76958
144160860 81 87779
510312354 59 85392
28848500 83 27962
752475701 15 82139
421217169 86 75926
947660904 172 18498
889322107 51 20380
769423259 47 96117
615020603 59 66643
909449335 87 87960
129921596 104 73628
91544889 80 26047
573561729 156 41238
977550724 75 32095
922423890 62 56221
259188217 137 88853
271064032 57 56103
733631438 162 13079
475406489 54 85720
157919307 79 69524
215721206 178 47540
812665437 26 21609
463740740 24 16932
469359289 78 22950
237078049 34 73456
491891297 169 52673
103598295 168 86128
181354083 171 50200
262746292 12 93624
578818554 170 7045
822972643 182 31586
955773418 46 54319
144739544 81 99648
568208701 66 34600
46443738 114 29219
167655335 184 21339
37017210 74 61553
645896513 111 92316
53726587 82 38107
548795477 38 47211
437122671 28 12687
749411467 190 94991
241074280 37 64142
475839011 107 98771
958377229 88 64639
220608920 104 80116
103774651 43 66598
179739676 198 2594
573362290 117 69287
620917797 107 64007
956902681 172 4001
579566218 86 54228
358956832 88 75241
893621999 145 4636
607472715 54 25868
465410309 154 17937
644528610 54 66705
879241836 179 57076
544534299 11 62721
923989691 147 46015
306429463 70 44885
57390232 168 65749
485391295 198 70754
907590397 86 89262
71873264 139 39861
733755747 81 10456
296546076 64 16831
613525894 146 9455
371334392 138 42160
262819401 68 67550
216551016 130 44842
577571323 97 40344
201670744 190 98886
99763662 88 95203
262695728 178 74502
921456301 70 16823
350268841 144 82751
251701247 71 42494
512257544 69 31559
33089365 170 13481
286219346 123 88210
696169953 77 26836
228403298 165 51212
508137883 62 92693
61187459 135 34111
115552558 87 35239
818987003 14 19382
201710781 76 20781
767333292 105 362
336294950 83 43607
880159896 139 5639
239422842 99 45765
587046861 151 51998
645419554 191 48141
817199129 4 98418
443686283 28 26013
287142969 45 47589
686349720 75 73664
179687096 54 94219
3618384 15 97966
34525633 126 97502
113878577 108 44942
888428169 195 33437
468045625 178 18321
549127927 34 48587
237084356 53 22390
650244971 165 24975
963723957 55 34474
966770520 197 74164
445610900 156 88545
765247982 143 34775
581195240 146 82048
155630004 35 78919
288819755 131 12445
882176182 124 702
940084930 135 79001
31919567 138 60984
618638231 161 37450
74801114 120 89787
168623925 188 68908
710861274 13 95995
404349484 148 27903
914970727 190 12400
702763854 114 38791
256698797 98 91733
137283690 54 58591
660650866 123 85777
667545536 72 82081
175659201 57 49949
534415176 130 94055
50847443 153 51725
488424144 21 55045
762775736 193 58639
57085542 66 74568
318998495 27 92726
947712120 129 88765
30199278 143 4871
129790096 24 90321
182668025 104 97922
774263060 153 27753
464586943 84 53112
46226687 97 55784
656728100 131 74637
851692781 78 2855
255272316 148 66448
475821142 151 86888
35923139 81 18064
458804350 164 4488
960371411 188 91206
983917904 139 39807
802209315 194 57630
945856704 75 76734
904476984 87 83072
629131354 12 64488
468097257 147 90759
174460664 152 78068
655755990 2 75692
624741926 196 67602
21631371 170 97452
384593982 35 77024
638760274 14 20712
38423108 125 32232
788121871 137 9365
179843054 110 73775
223355465 38 80478
624850263 188 54475
565817481 67 68005
302589017 0 83834
638706428 73 80271
201372046 113 80235
71249857 68 16541
921407207 37 15871
928023307 50 89729
420097357 3 19958
434116510 144 54565
612966931 101 44769
347734243 130 82507
214928042 109 38544
856064628 21 56221
92059277 33 27530
989595678 186 54625
180149594 186 40869
787959251 85 55197
960440480 156 63554
802229649 126 47030
843169697 134 21861
439244531 171 40092
707125369 68 11778
40285798 54 19740
799108427 86 14984
599264904 57 84656
746124866 98 77737
79193624 118 16360
304755830 93 98251
858073006 82 1772
575235351 158 38779
353661605 160 32292
24900710 161 40401
303636426 64 29382
903720651 177 3850
500761479 107 53029
756507476 28 89096
722168141 50 6249
19778801 27 49386
193322193 79 61616
757407167 95 1301
937454023 175 4735
797571171 142 99058
19482141 33 11439
314069754 28 16549
57103305 121 97911
131643545 48 19724
121808825 144 13034
720112192 90 70725
385175000 84 48850
979228369 187 1826
264811587 160 80760
325536949 195 78224
871437724 116 20769
788893032 121 24079
132553155 55 17739
872881404 93 76409
725549116 84 69180
586265568 102 30255
349266946 52 71201
658774361 0 58324
25662583 127 90568
954922805 135 47410
383744690 64 7985
85312750 124 75352
582418152 153 70149
959646380 147 60591
732217836 58 63365
385985139 167 28160
282184620 169 98521
360297710 91 92881
380856700 185 34107
131951513 86 95325
526610221 51 29077
532623506 2 72035
314211238 93 47656
50784473 141 39808
399261189 131 29643
680676036 180 23765
459758710 70 53166
398713584 183 16465
647514594 109 75618
360775643 19 52261
610757184 85 46000
688812806 101 12394
785036461 183 69824
752548867 196 40298
503536590 89 46834
308403687 8 21747
992640614 88 5068
387586641 171 37397
127783170 4 76667
293676066 38 84447
359552672 83 42294
914318478 123 64802
650330321 65 66801
56160712 176 6420
613231322 151 99293
554972183 2 99466
772081204 135 10103
233226716 194 87765
775291363 17 7589
350673526 189 52093
589826325 74 30541
907826625 110 16401
831953238 147 90245
988073598 1 79617
237774499 29 54331
984750149 109 43166
959055351 19 98715
535715157 132 66258
178465014 23 43559
484028678 152 12962
521685830 116 23235
380913451 43 96370
781128414 3 77323
836304032 190 6767
542873079 90 61974
567386878 36 3157
100980264 2 44257
551396357 159 85678
33595864 10 86734
16024337 160 65076
22269133 8 16305
863735234 126 17541
324865148 144 97549
852494522 107 21984
129568602 25 65716
401832274 118 12168
885965078 132 82854
220765374 30 32248
834484509 49 59241
613624813 67 97767
950777229 155 7160
358527932 47 24485
505177589 60 22386
914822933 177 32089
294511109 148 25935
414178379 158 88275
577075586 112 54111
95481052 84 29571
356172765 97 24243
563807057 93 68185
693991861 193 97139
561667733 165 23864
368424118 130 31820
984661277 124 63418
708491413 0 21725
547109429 182 33716
553595484 178 42040
786715071 127 79451
604443541 155 62740
713456965 195 92874
901567876 44 33166
751071884 22 46663
967276691 26 8148
182413950 137 80785
214645356 79 17424
357313333 58 11318
713210472 185 88988
935643884 154 37239
909779727 193 46789
352586470 200 78640
946008952 50 76085
696521319 39 14694
117275243 5 38695
940152326 166 68882
834845773 69 92903
408677119 94 34288
508433524 168 50152
45194926 158 75273
412799273 91 39011
379688757 157 69928
673615346 97 53713
773364610 69 45568
217591341 83 57901
535323963 78 47798
37891267 81 8634
616803830 1 81798
261860583 121 6790
386754705 154 13537
29810791 15 65952
980183823 163 15984
293559355 68 66255
643728075 44 64245
92507636 143 35123
686941346 106 87336
676994848 77 50962
352508844 154 11696
980468309 95 57023
223066354 88 42677
657632614 5 43520
847819473 160 91644
172254942 62 56673
795910223 184 11661
183126584 152 15110
717024023 138 47557
114328458 168 83701
222521953 61 4158
79826088 176 33768
101785421 166 50272
880705172 20 98782
707851561 90 95111
790541498 2 86600
164495340 150 46350
69307236 84 39776
844641507 13 91826
436068603 77 33905
290769937 25 93801
457779673 169 75969
47906295 6 94811
637572232 148 42752
313235024 59 9536
301570242 23 21863
135340774 110 6719
591587762 47 36130
125685180 185 74888
404204073 58 41286
740560736 108 87089
950869385 17 58630
36279193 108 82981
143781917 109 21634
656172932 117 9185
98534986 138 98457
72016052 44 61566
347070710 112 39515
213750570 160 72529
141805210 130 32177
787954554 113 32727
36533517 32 84799
934822767 108 65692
737281176 107 9004
146648795 58 40790
109826612 18 22890
18116716 89 15649
806851874 196 29802
369456053 87 7495
867597297 179 36723
704433559 25 21388
398353482 161 50254
98554503 180 18008
553382400 145 43165
683779295 154 29030
947378881 116 31198
418920965 186 38697
940541960 69 36535
420281596 85 56197
82334958 70 30081
27185350 20 20387
250253099 192 14702
606181412 75 61080
524153398 162 84898
148241589 68 81313
178476851 200 17924
993380777 10 13773
874271765 198 88908
136183258 70 9325
424711740 81 92680
377737456 105 72884
690721124 133 74356
675351523 2 9311
140844936 82 29989
302472148 153 13661
416055430 48 8317
776827621 154 14796
76564153 170 24730
883077548 148 69901
488190841 162 3367
540828075 168 24197
380633470 42 14596
943823291 105 72735
271507099 55 9257
303221886 70 51106
679306659 116 84081
429915298 148 12269
436968416 44 20366
481017193 82 19499
452552071 118 14180
618292402 17 62871
70062073 23 32520
147673949 78 91124
818483664 87 52232
928395095 52 62442
853628082 179 16445
374032727 29 47770
826888537 82 72957
6053282 146 39998
31253359 140 27651
233350438 161 82742
192149172 160 47285
766478211 82 84561
303832013 23 60452
783812467 82 4584
373954724 20 28725
302018172 22 50500
795465013 44 46195
685819516 187 80751
312968370 64 29771
146360983 38 14142
940720098 91 72007
105181611 64 97818
874429887 56 95354
350047132 131 77176
120070182 98 68879
389564331 123 32231
16594550 109 16338
431434758 154 84300
108603965 93 33322
204643537 25 98537
488601936 191 9712
343135199 86 79592
128545132 71 43101
161022664 170 35112
335050186 184 95177
58753025 103 51884
788861124 47 2060
875056643 124 93042
631465408 118 71150
779363376 185 68863
241340845 198 19315
798493464 5 76217
244081167 183 32177
987018373 71 12487
184519435 81 52734
322487312 9 99841
233026031 26 2990
598187024 41 9497
867376076 26 72808
774815559 190 27341
964230688 4 78896
952636807 15 38378
471385568 73 85414
591054413 103 33661
341619379 83 78824
432222353 166 10038
483540450 187 97350
91966342 150 13618
770383111 68 86038
102428526 117 87086
660024413 83 91614
168334952 16 73592
319999264 64 186
108281587 56 59425
815825872 103 31540
324815473 157 42444
400256957 49 73883
598216150 80 52005
855106459 79 7957
591303535 158 21986
604380083 8 21662
334931525 25 25901
130467033 29 57828
872866765 83 94395
255487744 181 54507
797605702 89 94572
135294988 114 45652
234813066 75 48831
178604442 15 47239
462735343 134 20668
554473391 184 98808
718043740 33 29994
224455557 43 12256
252250400 101 3892
51408211 198 15874
173958177 59 69731
462117638 120 36367
432021412 151 3247
11938511 161 248
33391897 78 47243
435114671 77 85684
283091215 110 5831
817484637 89 20647
934042499 121 7661
524001012 120 23804
337677312 161 62350
158049819 13 98551
815782742 133 2498
439502783 11 4462
924485504 55 60045
930968602 180 28695
858996921 61 68599
363092585 19 62031
282450133 126 23558
803460494 153 58986
181884368 189 40468
196956822 135 63407
228505539 168 93577
761376969 108 65566
505531377 104 23168
685347038 136 43700
2212301 97 4229
551420120 181 81232
584642613 172 24446
477297872 177 70915
643516903 25 94937
59883219 85 29688
707029228 37 51057
818102377 137 10048
56647392 157 50986
639617277 86 96902
258774579 171 88339
896169228 24 99960
333458825 186 27917
156958912 96 7586
910446013 20 26372
832701096 79 13026
361748884 86 19920
205167513 29 91084
110968237 136 14724
706921232 105 44961
986979471 79 41623
218418066 149 39116
571245651 69 98596
219683691 91 26059
909142175 103 65238
481105264 191 16246
196632224 163 83382
855702113 97 63596
225670184 46 99719
433201535 42 461
210223634 29 82369
84592917 65 87778
143241735 122 36766
413186834 179 90713
103750187 162 77822
946906709 77 11498
362598167 74 89428
181889846 154 44298
312616131 193 25454
675207320 56 29472
732171870 153 92936
165232694 126 85117
466632242 52 74750
151629154 109 17127
650131028 76 32379
543796807 169 60864
15677900 133 78327
164837168 5 73365
113204242 190 36659
297286783 18 61185
20700810 8 93355
966702347 103 91947
767318973 71 20171
521458658 171 84467
139684361 94 7116
978442145 105 41301
832327934 191 86218
332692677 4 81463
585024631 31 94569
432868432 23 98403
992215947 11 66624
798149965 190 15464
128792962 164 87394
758045466 197 18651
610548540 102 60068
274231796 13 46981
12738472 103 35055
333566188 186 83231
643394518 20 94641
560374934 197 56092
36176132 5 93026
377789543 4 24177
10464952 61 85382
233872616 127 34202
525330730 82 3604
508923405 141 588
649624866 108 35410
277960129 179 5244
