1800 10
347125189 341 50000
587815960 342 50000
231413265 343 50000
816107116 344 50000
606663605 345 50000
407933931 346 50000
558165125 347 50000
652671778 348 50000
272227872 349 50000
655628430 350 50000
57945746 351 50000
451533277 352 50000
593010227 353 50000
849053470 354 50000
169642835 355 50000
493959175 356 50000
270765110 357 50000
714872512 358 50000
555216740 359 50000
566977384 360 50000
417517663 361 50000
70161012 362 50000
864426251 363 50000
335427680 364 50000
307394544 365 50000
518243051 366 50000
552755056 367 50000
291743765 368 50000
615273593 369 50000
168542114 370 50000
988228098 371 50000
50324439 372 50000
612401558 373 50000
188536019 374 50000
944266707 375 50000
720033254 376 50000
168533944 377 50000
523323242 378 50000
24555511 379 50000
547198756 380 50000
523596342 381 50000
39677718 382 50000
212895721 383 50000
839164304 384 50000
922135345 385 50000
886861602 386 50000
590749053 387 50000
10261321 388 50000
693393451 389 50000
701169505 390 50000
875794353 391 50000
660241217 392 50000
465129829 393 50000
722301996 394 50000
7879888 395 50000
532566074 396 50000
39049371 397 50000
253867889 398 50000
913395844 399 50000
546665974 400 50000
802384963 401 50000
988275531 402 50000
465701007 403 50000
193773716 404 50000
508990020 405 50000
985529623 406 50000
391776387 407 50000
237336410 408 50000
479437163 409 50000
960432993 410 50000
248409814 411 50000
524123773 412 50000
763616104 413 50000
888479657 414 50000
927829236 415 50000
240384921 416 50000
906480781 417 50000
621546422 418 50000
702730535 419 50000
698667691 420 50000
41747320 421 50000
538624868 422 50000
148790788 423 50000
833758799 424 50000
390186135 425 50000
643573343 426 50000
248784010 427 50000
561060793 428 50000
549583456 429 50000
159607292 430 50000
225942696 431 50000
98105456 432 50000
777871466 433 50000
174134787 434 50000
780783476 435 50000
34107808 436 50000
308832440 437 50000
115286856 438 50000
386965093 439 50000
258742952 440 50000
539703551 441 50000
147878975 442 50000
24795996 443 50000
124447462 444 50000
558607307 445 50000
422922467 446 50000
689542865 447 50000
288570706 448 50000
588985944 449 50000
157802481 450 50000
552748670 451 50000
860620573 452 50000
693007545 453 50000
321969923 454 50000
712868061 455 50000
845581353 456 50000
888477491 457 50000
322529415 458 50000
743634468 459 50000
255817973 460 50000
404351693 461 50000
368441975 462 50000
162238637 463 50000
192409992 464 50000
825057938 465 50000
990483359 466 50000
114612522 467 50000
681059740 468 50000
6511299 469 50000
547686646 470 50000
178997714 471 50000
232508221 472 50000
200973205 473 50000
567045681 474 50000
283711820 475 50000
561551868 476 50000
232859807 477 50000
248756206 478 50000
69776405 479 50000
813985864 480 50000
818968637 481 50000
968784199 482 50000
310898115 483 50000
237388126 484 50000
702800560 485 50000
627700788 486 50000
545216895 487 50000
536270248 488 50000
699416398 489 50000
576623165 490 50000
5125887 491 50000
678198334 492 50000
75836155 493 50000
38338524 494 50000
782816726 495 50000
266769982 496 50000
350191869 497 50000
517289162 498 50000
305268500 499 50000
206314965 500 50000
278053082 501 50000
319989209 502 50000
41832556 503 50000
544071137 504 50000
122633469 505 50000
238588150 506 50000
868637576 507 50000
196811174 508 50000
838313888 509 50000
43144906 510 50000
709906335 511 50000
851643215 512 50000
225223115 513 50000
739915394 514 50000
118231224 515 50000
958025398 516 50000
998720905 517 50000
98693543 518 50000
986784300 519 50000
576923025 520 50000
630167638 521 50000
581697179 522 50000
135690469 523 50000
219455954 524 50000
366846110 525 50000
323833569 526 50000
751640031 527 50000
895000933 528 50000
183186453 529 50000
537141619 530 50000
667963887 531 50000
648006917 532 50000
374396561 533 50000
561511611 534 50000
357088771 535 50000
372543220 536 50000
840554462 537 50000
56752219 538 50000
667072561 539 50000
659885402 540 50000
758350405 541 50000
885960907 542 50000
16071407 543 50000
739260541 544 50000
165300349 545 50000
786409316 546 50000
706598741 547 50000
304902493 548 50000
270872386 549 50000
60789514 550 50000
487227945 551 50000
134101133 552 50000
493303131 553 50000
626794404 554 50000
565092397 555 50000
991161418 556 50000
849931589 557 50000
553124267 558 50000
617489743 559 50000
100944051 560 50000
951826080 561 50000
54984291 562 50000
347211013 563 50000
386489283 564 50000
247002444 565 50000
252492333 566 50000
27547356 567 50000
393974072 568 50000
103851105 569 50000
539353249 570 50000
463327185 571 50000
825893508 572 50000
69825229 573 50000
871101829 574 50000
570080823 575 50000
297316715 576 50000
235928994 577 50000
681824043 578 50000
87758806 579 50000
980269516 580 50000
770482615 581 50000
279911905 582 50000
743099476 583 50000
738287883 584 50000
279777179 585 50000
25102693 586 50000
395862955 587 50000
175463016 588 50000
418255918 589 50000
20229709 590 50000
743894973 591 50000
134722585 592 50000
217469442 593 50000
402322457 594 50000
89219764 595 50000
907753048 596 50000
53814984 597 50000
849537080 598 50000
586571265 599 50000
985417035 600 50000
225210504 601 50000
860206058 602 50000
115069684 603 50000
454365470 604 50000
809605118 605 50000
448093917 606 50000
595406761 607 50000
749636003 608 50000
55951445 609 50000
998186563 610 50000
331716624 611 50000
298938259 612 50000
860873837 613 50000
277560704 614 50000
623077335 615 50000
923859846 616 50000
154767699 617 50000
790573695 618 50000
494530938 619 50000
363775301 620 50000
271918948 621 50000
287055115 622 50000
824499871 623 50000
859533746 624 50000
533682746 625 50000
844100987 626 50000
560650846 627 50000
502574622 628 50000
524176251 629 50000
129404326 630 50000
456661414 631 50000
748750004 632 50000
844211963 633 50000
607672494 634 50000
450808314 635 50000
242838468 636 50000
314493134 637 50000
441454735 638 50000
154333469 639 50000
843488965 640 50000
656908132 641 50000
124784542 642 50000
626589380 643 50000
572775145 644 50000
260426259 645 50000
735884036 646 50000
662454757 647 50000
436722505 648 50000
27348332 649 50000
237071013 650 50000
685206506 651 50000
208271857 652 50000
873851392 653 50000
75116442 654 50000
717442752 655 50000
722888143 656 50000
296066346 657 50000
917413625 658 50000
625802767 659 50000
134934500 660 50000
897731106 661 50000
377131415 662 50000
483633078 663 50000
392186521 664 50000
332650184 665 50000
60170944 666 50000
848055799 667 50000
179218489 668 50000
166345546 669 50000
205225350 670 50000
316973310 671 50000
901937894 672 50000
196638247 673 50000
277931929 674 50000
619000567 675 50000
104968719 676 50000
270948702 677 50000
166215992 678 50000
301611265 679 50000
732744791 680 50000
35079909 681 50000
829225834 682 50000
925621975 683 50000
182091447 684 50000
27581492 685 50000
275153379 686 50000
725006331 687 50000
9708882 688 50000
335908977 689 50000
986175045 690 50000
113010040 691 50000
706762075 692 50000
503168905 693 50000
95959222 694 50000
408081176 695 50000
65638442 696 50000
628416493 697 50000
361964157 698 50000
263855148 699 50000
144862517 700 50000
76920537 701 50000
215019299 702 50000
923012667 703 50000
870737661 704 50000
665781496 705 50000
453801133 706 50000
14021670 707 50000
19304188 708 50000
931375556 709 50000
488348896 710 50000
143823739 711 50000
896871746 712 50000
955397871 713 50000
852509847 714 50000
393822063 715 50000
650086901 716 50000
254291663 717 50000
854401551 718 50000
296295984 719 50000
102846911 720 50000
583894514 721 50000
201178272 722 50000
739545825 723 50000
279068281 724 50000
416011392 725 50000
93050677 726 50000
278496816 727 50000
446248879 728 50000
178279942 729 50000
379423235 730 50000
715588174 731 50000
552483996 732 50000
740645446 733 50000
827393060 734 50000
485971556 735 50000
719515616 736 50000
670066711 737 50000
681979740 738 50000
575707549 739 50000
270589759 740 50000
362083036 741 50000
85429901 742 50000
258008927 743 50000
198585364 744 50000
354693139 745 50000
138715024 746 50000
673310527 747 50000
44656918 748 50000
586108359 749 50000
630981986 750 50000
24446463 751 50000
775491787 752 50000
335619998 753 50000
631855719 754 50000
756115012 755 50000
888303159 756 50000
980915431 757 50000
482344044 758 50000
454072693 759 50000
854670927 760 50000
380355238 761 50000
439894246 762 50000
987642438 763 50000
860572578 764 50000
643054041 765 50000
275730662 766 50000
599468994 767 50000
491626523 768 50000
998284918 769 50000
542921352 770 50000
267321506 771 50000
557461390 772 50000
996563624 773 50000
838570973 774 50000
215995972 775 50000
956272989 776 50000
54784853 777 50000
639327338 778 50000
414062778 779 50000
773913428 780 50000
509288293 781 50000
986369881 782 50000
328334960 783 50000
805935755 784 50000
916080786 785 50000
110382667 786 50000
903173140 787 50000
879621241 788 50000
943721879 789 50000
329655232 790 50000
969303127 791 50000
250810911 792 50000
428995011 793 50000
528532234 794 50000
582971084 795 50000
35092479 796 50000
104633428 797 50000
419328966 798 50000
768578332 799 50000
41926591 800 50000
69897770 801 50000
948315828 802 50000
830882302 803 50000
758931394 804 50000
423331405 805 50000
71482933 806 50000
737914075 807 50000
691292829 808 50000
708070869 809 50000
873230870 810 50000
465309407 811 50000
29552570 812 50000
54026133 813 50000
459802955 814 50000
520086287 815 50000
31920252 816 50000
177818357 817 50000
940609881 818 50000
200768346 819 50000
370192658 820 50000
404269904 821 50000
651289007 822 50000
434558734 823 50000
100739561 824 50000
195681723 825 50000
48018586 826 50000
945090792 827 50000
648773949 828 50000
877888863 829 50000
317153050 830 50000
802644480 831 50000
135930380 832 50000
234334931 833 50000
585938369 834 50000
554697588 835 50000
888809839 836 50000
321438572 837 50000
934213624 838 50000
240705197 839 50000
882726271 840 50000
323067287 841 50000
737906516 842 50000
982170275 843 50000
726857527 844 50000
894314726 845 50000
845402737 846 50000
711825836 847 50000
256340264 848 50000
278903057 849 50000
433891257 850 50000
119310547 851 50000
283174473 852 50000
234227911 853 50000
742934865 854 50000
23075493 855 50000
904086556 856 50000
358027963 857 50000
860278506 858 50000
847751293 859 50000
444302292 860 50000
123697986 861 50000
272235772 862 50000
282586771 863 50000
339302528 864 50000
81121926 865 50000
173611549 866 50000
148819502 867 50000
778149249 868 50000
595587038 869 50000
518104581 870 50000
351252360 871 50000
533137771 872 50000
790955080 873 50000
435720772 874 50000
465869190 875 50000
533313751 876 50000
625512024 877 50000
120569977 878 50000
485646455 879 50000
731909580 880 50000
114931117 881 50000
389197460 882 50000
775207511 883 50000
87877373 884 50000
922856616 885 50000
900560246 886 50000
931935617 887 50000
915413394 888 50000
788604415 889 50000
579495783 890 50000
973330015 891 50000
452711527 892 50000
934965190 893 50000
199428818 894 50000
812963927 895 50000
697927858 896 50000
581893493 897 50000
874615263 898 50000
112542677 899 50000
129465004 900 50000
203660246 901 50000
768665928 902 50000
831059557 903 50000
693546819 904 50000
873632027 905 50000
314938547 906 50000
751600978 907 50000
820990529 908 50000
853685233 909 50000
685520851 910 50000
820996123 911 50000
859129425 912 50000
937796408 913 50000
927806418 914 50000
194513801 915 50000
759190353 916 50000
23054307 917 50000
377795506 918 50000
910279796 919 50000
44614158 920 50000
222075974 921 50000
949105823 922 50000
43659112 923 50000
683553997 924 50000
76182311 925 50000
844794128 926 50000
114685257 927 50000
78703670 928 50000
833259639 929 50000
661023598 930 50000
362561282 931 50000
185331093 932 50000
331356545 933 50000
794634102 934 50000
311506475 935 50000
662667868 936 50000
969949521 937 50000
477377008 938 50000
868451178 939 50000
718106837 940 50000
105799567 941 50000
396306255 942 50000
323612748 943 50000
733742235 944 50000
258896063 945 50000
844505613 946 50000
155151503 947 50000
92296504 948 50000
870978251 949 50000
705071063 950 50000
859184582 951 50000
616659419 952 50000
42667425 953 50000
209635885 954 50000
717903437 955 50000
377738381 956 50000
248816447 957 50000
165682512 958 50000
480815974 959 50000
673607369 960 50000
482193741 961 50000
559041167 962 50000
491188048 963 50000
23590214 964 50000
670577023 965 50000
468907473 966 50000
377498609 967 50000
882724250 968 50000
551020896 969 50000
107756690 970 50000
696904572 971 50000
440627757 972 50000
698911853 973 50000
112225827 974 50000
452586107 975 50000
989477065 976 50000
923006073 977 50000
365744650 978 50000
629768689 979 50000
111230491 980 50000
80675971 981 50000
710712669 982 50000
466065353 983 50000
515810909 984 50000
243226556 985 50000
998027776 986 50000
989966063 987 50000
71578302 988 50000
808664360 989 50000
24228832 990 50000
983274175 991 50000
18495832 992 50000
186646472 993 50000
35409013 994 50000
227832776 995 50000
491601273 996 50000
728405511 997 50000
583734050 998 50000
267382688 999 50000
7815216 1000 50000
834835574 1001 50000
845683584 1002 50000
37140426 1003 50000
484703799 1004 50000
759040300 1005 50000
844304856 1006 50000
82260764 1007 50000
629711944 1008 50000
557550507 1009 50000
346533192 1010 50000
597943946 1011 50000
61549822 1012 50000
271209469 1013 50000
102630122 1014 50000
999386429 1015 50000
915226610 1016 50000
757651393 1017 50000
566660412 1018 50000
907379204 1019 50000
846643463 1020 50000
525400457 1021 50000
407201960 1022 50000
39563428 1023 50000
47892106 1024 50000
276182453 1025 50000
129840801 1026 50000
812926776 1027 50000
309665066 1028 50000
926508499 1029 50000
921130953 1030 50000
395749640 1031 50000
621193134 1032 50000
393203848 1033 50000
547197771 1034 50000
853181073 1035 50000
531070335 1036 50000
71203155 1037 50000
724210540 1038 50000
57952305 1039 50000
440601956 1040 50000
262404878 1041 50000
913570191 1042 50000
589792683 1043 50000
252977283 1044 50000
975972433 1045 50000
103345126 1046 50000
971232762 1047 50000
345130043 1048 50000
796331989 1049 50000
175928435 1050 50000
754432022 1051 50000
214263669 1052 50000
440621526 1053 50000
539771132 1054 50000
446062858 1055 50000
113342479 1056 50000
548892693 1057 50000
119408797 1058 50000
668551304 1059 50000
926240528 1060 50000
964971155 1061 50000
562884656 1062 50000
888784180 1063 50000
740968562 1064 50000
556866019 1065 50000
177690777 1066 50000
566082270 1067 50000
722211441 1068 50000
79239838 1069 50000
306486364 1070 50000
950009292 1071 50000
200369720 1072 50000
58247292 1073 50000
716683750 1074 50000
781796598 1075 50000
360125746 1076 50000
288387453 1077 50000
589395350 1078 50000
311670204 1079 50000
766068606 1080 50000
837508302 1081 50000
904511786 1082 50000
53895470 1083 50000
221139677 1084 50000
466196757 1085 50000
175001040 1086 50000
798349709 1087 50000
250213673 1088 50000
162278309 1089 50000
987396895 1090 50000
819721904 1091 50000
730290228 1092 50000
783428483 1093 50000
153810969 1094 50000
506131736 1095 50000
792444220 1096 50000
410373120 1097 50000
156395346 1098 50000
74429042 1099 50000
718691089 1100 50000
376101893 1101 50000
307888127 1102 50000
97305198 1103 50000
744115707 1104 50000
991070257 1105 50000
941822982 1106 50000
440536515 1107 50000
354311545 1108 50000
456951966 1109 50000
192446554 1110 50000
190438375 1111 50000
5064808 1112 50000
119127854 1113 50000
634839326 1114 50000
387047626 1115 50000
944734991 1116 50000
551045399 1117 50000
150455522 1118 50000
145661170 1119 50000
37299472 1120 50000
336658259 1121 50000
537041104 1122 50000
62891941 1123 50000
717651185 1124 50000
783369384 1125 50000
614758943 1126 50000
876772586 1127 50000
862099296 1128 50000
533614696 1129 50000
763205134 1130 50000
352052140 1131 50000
937392560 1132 50000
392325965 1133 50000
179969898 1134 50000
842575081 1135 50000
24345475 1136 50000
759091129 1137 50000
740259367 1138 50000
557399916 1139 50000
488730569 1140 50000
159915829 1141 50000
511819703 1142 50000
202737887 1143 50000
348432268 1144 50000
767740163 1145 50000
790819561 1146 50000
783575495 1147 50000
67455647 1148 50000
84040693 1149 50000
826583973 1150 50000
837576225 1151 50000
796555974 1152 50000
926846568 1153 50000
560863726 1154 50000
195242898 1155 50000
128460522 1156 50000
96059900 1157 50000
356856823 1158 50000
938091464 1159 50000
143211377 1160 50000
997812172 1161 50000
500896952 1162 50000
753229359 1163 50000
639091501 1164 50000
511647901 1165 50000
584828085 1166 50000
339511793 1167 50000
855531553 1168 50000
383657663 1169 50000
120555895 1170 50000
65453134 1171 50000
842540332 1172 50000
526990524 1173 50000
790050010 1174 50000
767246865 1175 50000
663466805 1176 50000
559782308 1177 50000
194582875 1178 50000
799587063 1179 50000
237279332 1180 50000
169510653 1181 50000
625666221 1182 50000
39797383 1183 50000
602756278 1184 50000
614325841 1185 50000
722682977 1186 50000
643645744 1187 50000
739894457 1188 50000
609123618 1189 50000
229732152 1190 50000
111929481 1191 50000
34280257 1192 50000
379184311 1193 50000
71956281 1194 50000
705804374 1195 50000
363182647 1196 50000
249742669 1197 50000
908155421 1198 50000
999164778 1199 50000
893597528 1200 50000
929049455 1201 50000
346740818 1202 50000
784054043 1203 50000
34586370 1204 50000
709891992 1205 50000
68998579 1206 50000
870026572 1207 50000
568991305 1208 50000
834721274 1209 50000
438848884 1210 50000
1596259 1211 50000
60904060 1212 50000
694660762 1213 50000
888772807 1214 50000
690299253 1215 50000
321690342 1216 50000
215794313 1217 50000
393791091 1218 50000
550119916 1219 50000
979819160 1220 50000
887172361 1221 50000
832025158 1222 50000
668100088 1223 50000
925512761 1224 50000
73786563 1225 50000
152370698 1226 50000
2370388 1227 50000
296792277 1228 50000
316786161 1229 50000
214213148 1230 50000
360620693 1231 50000
175315029 1232 50000
47175324 1233 50000
483804313 1234 50000
616680485 1235 50000
493815805 1236 50000
605620972 1237 50000
691053107 1238 50000
950095398 1239 50000
777703978 1240 50000
232759321 1241 50000
248841070 1242 50000
156955300 1243 50000
517146381 1244 50000
910499254 1245 50000
780303735 1246 50000
542854804 1247 50000
190382175 1248 50000
827350018 1249 50000
108078668 1250 50000
1560625 1251 50000
973316729 1252 50000
51998971 1253 50000
806778514 1254 50000
47644267 1255 50000
544440877 1256 50000
829287984 1257 50000
617881137 1258 50000
4565230 1259 50000
54701071 1260 50000
617936357 1261 50000
124546384 1262 50000
415621620 1263 50000
400284125 1264 50000
858328146 1265 50000
501142344 1266 50000
209287371 1267 50000
549730068 1268 50000
170348955 1269 50000
159352818 1270 50000
242035969 1271 50000
16468680 1272 50000
911867628 1273 50000
16759574 1274 50000
747847799 1275 50000
699375469 1276 50000
392565474 1277 50000
532198807 1278 50000
314455825 1279 50000
821231144 1280 50000
890926702 1281 50000
815892334 1282 50000
412975364 1283 50000
56286881 1284 50000
240146576 1285 50000
904948723 1286 50000
533985579 1287 50000
680483822 1288 50000
821018573 1289 50000
348541710 1290 50000
980742030 1291 50000
80573127 1292 50000
37674040 1293 50000
826694596 1294 50000
940154850 1295 50000
835522978 1296 50000
100873277 1297 50000
303071917 1298 50000
805227317 1299 50000
545808627 1300 50000
46642465 1301 50000
725657797 1302 50000
479005473 1303 50000
582696997 1304 50000
954320698 1305 50000
873905027 1306 50000
60727198 1307 50000
862727913 1308 50000
191470232 1309 50000
808230923 1310 50000
211018435 1311 50000
897300987 1312 50000
169018219 1313 50000
310733417 1314 50000
146047272 1315 50000
164705187 1316 50000
647377555 1317 50000
677458609 1318 50000
515595850 1319 50000
563080293 1320 50000
948488945 1321 50000
553368246 1322 50000
749747808 1323 50000
800393341 1324 50000
311715855 1325 50000
329952773 1326 50000
1295430 1327 50000
330194370 1328 50000
935837577 1329 50000
304766003 1330 50000
632802474 1331 50000
281287557 1332 50000
269394952 1333 50000
740733241 1334 50000
358388666 1335 50000
710903959 1336 50000
142306826 1337 50000
157753304 1338 50000
905659331 1339 50000
775481218 1340 50000
736905422 1341 50000
347122879 1342 50000
77957792 1343 50000
848263785 1344 50000
254492681 1345 50000
668402656 1346 50000
11845587 1347 50000
907632402 1348 50000
413447368 1349 50000
310506741 1350 50000
640421857 1351 50000
895591192 1352 50000
993309349 1353 50000
667868895 1354 50000
889861177 1355 50000
294100115 1356 50000
494068190 1357 50000
410780608 1358 50000
431613596 1359 50000
251491505 1360 50000
622832995 1361 50000
523605349 1362 50000
45984425 1363 50000
642667316 1364 50000
585969322 1365 50000
105398743 1366 50000
323728885 1367 50000
335551258 1368 50000
250013100 1369 50000
501591404 1370 50000
869675071 1371 50000
258356454 1372 50000
829196137 1373 50000
286183723 1374 50000
350703786 1375 50000
239263740 1376 50000
860839041 1377 50000
900808837 1378 50000
787996806 1379 50000
384785301 1380 50000
940121559 1381 50000
637903199 1382 50000
998259984 1383 50000
516488151 1384 50000
746855492 1385 50000
164047401 1386 50000
138964789 1387 50000
330370025 1388 50000
99807190 1389 50000
484558362 1390 50000
833041722 1391 50000
797655834 1392 50000
461263829 1393 50000
779920968 1394 50000
843784665 1395 50000
184685995 1396 50000
645090584 1397 50000
308623750 1398 50000
583143744 1399 50000
495387543 1400 50000
143215162 1401 50000
950975590 1402 50000
854801677 1403 50000
581577838 1404 50000
414728491 1405 50000
800497427 1406 50000
497041431 1407 50000
706185332 1408 50000
355610819 1409 50000
592329092 1410 50000
400862148 1411 50000
711836323 1412 50000
891702115 1413 50000
681039937 1414 50000
119512467 1415 50000
127743988 1416 50000
227195140 1417 50000
208296898 1418 50000
129047523 1419 50000
495715995 1420 50000
753556134 1421 50000
847773603 1422 50000
844861132 1423 50000
509593344 1424 50000
687121771 1425 50000
332437719 1426 50000
25312008 1427 50000
407906735 1428 50000
707725498 1429 50000
653889122 1430 50000
941866384 1431 50000
833409511 1432 50000
229934745 1433 50000
509236907 1434 50000
100198484 1435 50000
701585203 1436 50000
941895388 1437 50000
861449411 1438 50000
993923511 1439 50000
701870424 1440 50000
648521002 1441 50000
131355196 1442 50000
476040705 1443 50000
482430920 1444 50000
97690563 1445 50000
102409264 1446 50000
175401885 1447 50000
653258619 1448 50000
331177495 1449 50000
977028224 1450 50000
165971181 1451 50000
864772888 1452 50000
454827535 1453 50000
665255756 1454 50000
246090550 1455 50000
739541264 1456 50000
64268780 1457 50000
220373590 1458 50000
682110142 1459 50000
784771451 1460 50000
969422683 1461 50000
403373942 1462 50000
25094052 1463 50000
534994095 1464 50000
293442056 1465 50000
998502010 1466 50000
838452827 1467 50000
759285118 1468 50000
26470053 1469 50000
341367959 1470 50000
282664206 1471 50000
849175791 1472 50000
462052732 1473 50000
286396685 1474 50000
320510062 1475 50000
733011464 1476 50000
316703046 1477 50000
945568057 1478 50000
178493193 1479 50000
564813423 1480 50000
337564798 1481 50000
965327935 1482 50000
682738866 1483 50000
286929430 1484 50000
976177172 1485 50000
344482358 1486 50000
447124592 1487 50000
749717940 1488 50000
780216269 1489 50000
5294692 1490 50000
912664314 1491 50000
710454843 1492 50000
189917101 1493 50000
589420735 1494 50000
313752389 1495 50000
36640996 1496 50000
70818001 1497 50000
555069217 1498 50000
